teks,label
"LAPORAN SALDO REKENING\nBADAN PUSAT STATISTIK KAB. BANGGAI KEPULAUAN\n\nBULAN : JANUARI 2021\nNomor Rekening Nama Rekening Nama Bank Tanggal Transaksi\n\nKode] Suratlzin\nRek. Terakhir\nne ,: eee\n\nee Ee eee,\n016701000016302 BPG 053 BPS KAB.BANGKEP | PT. BANK RAKYAT |\n* Lampiran ini adalah bagian tidak terpisahkan dari LPJ Bendahara\n\nS-279/WPB.26/KP.0 | 09-04-2015 21-01-2021 p\nINDONESIA (PERSERO) 330/2015\nTBK. - LUWUK\n\n** Kode Rek. adalah 10 untuk Bend. Penerimaan, 20 untuk Bend. Pengeluaran,\n\n-",5
"BERITA ACARA PEMERIKSAAN KAS DAN REKONSILIASI\n\nPada hari ini, Minggu Tiga Puluh Satu Januari Dua Ribu Dua Puluh Satu, kami selaku Kuasa Pengguna\nAnggaran telah melakukan pemeriksaan kas Bendahara Pengeluaran dengan nomor rekening: Terlampir ,\n\ndengan posisi saldo Buku Kas Umum sebesar Rp 16.248.571 dan nomor bukti terakhir: 000042\nAdapun hasil pemeriksaan kas adalah sebagai berikut:\n\nI Hasil Pemeriksaan Pembukuan Bendahara :\nA. Saldo Kas Bendahara\n\n1. Saldo BP Kas (Tunai dan Bank) Rp. 16.248.571\n2. Saldo BP BPP Rp. 0\n3. Saldo BP Uang Muka (Voucher) Rp. o\n4. Jumlah (A.1 + A.2 + A.3) Rp. 16.248.571\nB. Saldo Kas tersebut pada huruf A, terdiri dari:\n1. Saldo BP UP Rp. 16.248.571\n2. Saldo BP LS-Bendahara Rp. 0\n3. Saldo BP Pajak Rp. 0\n4. Saldo BP Lain-lain Rp. 0\n5. Jumlah (B.1 + B.2 + B.3 + B.4) Rp. 16.248.571\nC. Selisih Pembukuan (A.4 - B.5) Rp. 0\nII_ Hasil Pemeriksaan Kas:\nA. Kas yang Dikuasai Bendahara:\n1. Uang Tunai di Brankas Bendahara Rp. 16.248.600\n2. Uang di Rekening Bank Bendahara Rp. 0\n3. Jumlah Kas (A.1 + A.2) Rp. 16.248.600\nB. Selisih Kas (1.A.1 - II.A.3) Rp. \u201c29\nIII Hasil Rekonsiliasi Internal (Bendahara dengan UAKPA):\nA. Pembukuan UP Menurut Bendahara:\n1. Saldo UP Rp. 16.248.571\n2. Kuitansi UP yang belum di-SP2D-kan Rp. 26.251.429\n3. Jumlah UP dan Kuitansi UP (A1+A2) Rp. 42.500.000\nB. Pembukuan UP menurut UAKPA Rp. 42.500.000\nC. Selisih UP Pembukuan Bendahara dengan UAKPA (A3 - B) Rp. 0\n\nIV Penjelasan atas selisih\n\nA. Selisih Kas (II.B)\nSelisih karena pembulatan\n\nB. Selisih Pembukuan UP (III.C)",5
"\u201cRAN TRANSAKSI << BANK BRI\n\nSpada Yth. Melayani Dengan Setulus Hati\n3PG BANGKEP rr - gtyo2/21\n\n}L BUKIT TRIKORA Periode Transaksi 91/01/21 - 31/01/21\n\nKEC TINANGKUNG KAB BANGKEP Halaman \u00a2 4\nBANGGAIL KEPULAU KAB. TINANGKUNG\n\nSELATAN BANGGAI KE\n\nNo. Rekening =: 016701000016302 Unit Kerja \u00bb KC Luwuk\n\nNo. Kartu : Alamat Unit Kerja - Ji. JendA. Yani No. 179\n\nNama Produk =: Giro Tres.NotP Luwuk\n\nValuta\n\n9/01/21 09:03:07 SPAN: _:210531301000086000001\n21/01/21 07:28:42 _|tarik tunai yahye moidady T:5164051:NEWBRINETSWEB . 0.00\n\n42,500,000.00K\n\n42,500,000.00K\n\nBiaya materai telah dibayar Lunas\n\n- Apabila terdapat perbedaan dengan catatan Saudara, harap menghubung! kari selambat-lambatnya 14 hari sejak diterimanye rekening koran ini.\n- Salinan rekening koran ini merupakan hasil cetakan komputer, tidak diperiukan tanda tangan pejabat Bank\n- Apabila ada perubahan alamat email mohon diinformasikan pada Unit Kerja BANK BRI\n\n1 dari i",5
Form LPJ LAPORAN PERTANGGUNGJAWABAN BENDAHARA PENGELUARAN | Tahun Anggaran\nPengeluaran Bulan : Januari 2021 2021\n\nKementerian/Lembaga : ( 054 ~~) BADAN PUSAT STATISTIK\nUnit Organisasi -( 01 ) Badan Pusat Statistik\nProvinsi/Kab/Kota : ( 06 ) KAB. MOROWALI\n\nSatuan Kerja : (\u2014 637262 ) BADAN PUSAT STATISTIK KAB. MOROWALI\nAlamat dan Telp. : Kompleks Perkantoran Fonuasingko\n\nNo Krws & Kewenangan: ( 0001.KD ) Kantor Daerah\n\nDokumen :( 01 ) DIPA\n\nNomor Dokumen : DIPA-054.01.2.637262/2021\n\nTanggal Dokumen : 23-11-2020\n\nTahun Anggaran : 2021\n\nKPPN -( 052 )POSO\n\n|. Keadaan Pembukuan bulan pelaporan dengan saldo akhir pada BKU sebesar Rp.39.100.000\ndan Nomor Bukti terakhir Nomor:000014\n\nNo __Jenis Buku Pembanfu _ Jenis Buk Pembantu -Saldo Awal _ Avwal _Saldo Akhir__ Akhir\n,5
"*DAFTAR RINCIAN KAS DI REKENING\nBENDAHARA PENGELUARAN SATKER 637262\nBULAN : JANUARI 2021\n\nKode} = Suratizin | Suratizin Izin\nNomor Rekening Nama Rekening Nama Bank Saldo\nRek.* | Nomar Tanggal\n\n202501000005307 BPg 052 BPS Morowali BRI KCP Morowali S.620/WPB.26/KP.01 08-04-2015 15.000.000,00\n",5
18 February 2021\n00:50:29\n\n22 February 2021\n09:54:05\n\n22 February 2021\n09:54:07\n\n22 February 2021\n09:54:07\n\n23 February 2021\n09:18:41\n\n23 February 2021\nTlasZe\n\n23 February 2021\n00:39:48\n\n23 February 2021\n00:39:48\n\n23 February 2021\n00:39:48\n\n23 February 2021\n00:39:48\n\n24 February 2021\n15:18:24\n\n26 February 2021\n10:15:43\n\n27 February 2021\n16:07:19\n\n27 February 2021\n16:21:22\n\n27 February 2021\n16:21:23\n\n27 February 2021\n21:58:03\n\n27 February 2021\n21:58:07\n\nNo of Debit\n\nTotal Amount Debited\n\nNo of Credit\n\nTotal Amount Credited\n\nClosing Balance\n\nUBP60215001202FFFFFF124\n910433863148 99102\n\n202102220942651973\n202102220942651973\n202102220942651973 MCM\nInhouseTrf KE GNC99102\nHonor KSAJ Januari\n\nMCM Outw CN HARTATI SRI\nWAHYUNIS99102\n,5
Buku Pembantu Kas,5
"LAPORAN SALDO REKENING\nBADAN PUSAT STATISTIK KOTA BEKASI\nBULAN : MARET 2021\n\nKode eee Izin ,\nNama Bank Tanggal Transaksi Keterangan\nLat Terakhir\n\nTBK. - BRI CABANG BEKASI\n\n\u2014\u2014\nPT. BANK RAKYAT S-482/WPB.13/KP.0 a 2015 31-03-2021\nINDONESIA (PERSERO)\n\n* Lampiran ini adalah bagian tidak terpisahkan dari LPJ Bendahara\n\u2122 Kode Rek. adalah 10 untuk Bend. Penerimaan, 20 untuk Bend. Pengeluaran,\n21 untuk Bend. Pengeluaran Pembantu, dan 999 untuk Rekening Lainnya",5
APORAN SALDO REKENING\nBADAN PUSAT STATISTIK KAB. POSO\nBULAN : APRIL 2021\n\nKode] = Suratlzin = | Suratizin Izin .\nNo.| Nomor Rekening Nama Rekening Nama Bank Tanggal Transaksi\nRek.* | Nomor ion Terakhir\n\n652614288051000 a 052 BPS KAB. POSO BRI CABANG POSO a 4449/WPB.12/KP. TT 03-2021 30-04-2021\n,5
"BERITA ACARA PEMERIKSAAN KAS DAN REKONSILIASI\n\nPada hari ini, Jumat Tiga Puluh April Dua Ribu Dua Puluh Satu, kami selaku Kuasa Pengguna Anggaran telah\nmelakukan pemeriksaan kas Bendahara Pengeluaran dengan nomor rekening: Terlampir , dengan posisi saldo\n\nBuku Kas Umum sebesar Rp 30.000.000 dan nomor bukti terakhir: 000160\n\nI\n\nAdapun hasil pemeriksaan kas adalah sebagai berikut:\n\nHasil Pemeriksaan Pembukuan Bendahara :\nA. Saldo Kas Bendahara\n\n1. Saldo BP Kas (Tunai dan Bank) Rp. sv 30.000.000\n\n2. Saldo BP BPP Rp. 0\n\n3. Saldo BP Uang Muka (Voucher) Rp. 0\n\n4. Jumlah (A.1 + A.2 + A.3) Rp. 30.000.000\nB. Saldo Kas tersebut pada huruf A, terdiri dari:\n\n1. Saldo BP UP Rp. 30.000.000 -\n\n2. Saldo BP LS-Bendahara Rp. 0\n\n3. Saldo BP Pajak Rp. 0\n\n4. Saldo BP Lain-lain Rp. 0\n\n5. Jumlah (B.1 + B.2 + B.3 + B.4) Rp. 30.000.000\nC. Selisih Pembukuan (A.4 - B.5) Rp.\n\nHasil Pemeriksaan Kas:\nA. Kas yang Dikuasai Bendahara:\n\n1. Uang Tunai di Brankas Bendahara Rp. 30.000.000\n2. Uang di Rekening Bank Bendahara Rp. 0\n3. Jumlah Kas (A.1 + A.2) Rp. 30.000.000\nB. Selisih Kas (I.A.1 - II.A.3) Rp.\nIII Hasil Rekonsiliasi Internal (Bendahara dengan UAKPA):\nA. Pembukuan UP Menurut Bendahara:\n1. Saldo UP Rp. 30.000.000\n2. Kuitansi UP yang belum di-SP2D-kan Rp. )\n3. Jumlah UP dan Kuitansi UP (A1+A2) Rp. 30.000.000\nB. Pembukuan UP menurut UAKPA Rp. 30.000.000\nC, Selisih UP Pembukuan Bendahara dengan UAKPA (A3 - B) Rp.\nIV Penjelasan atas selisih\nA, Selisih Kas (II.B)\nB. Selisih Pembukuan UP (III.C)\n",5
"PT. BANK RAKYAT INDONESIA (PERSERO) Tbk.\n\nJalan Jenderal Sudirman No. 44-46 Jakarta 10210\nTelepon: 021-5758965, 45, 64, 46 Fax. 021-5700914\n\nNama : BPG 052 BPS KAB POSO\nRekening : 652614288051000\nPeriode : 01-04-2021 s/d 30-04-2021\n\nID Transaksi Tanggal Jam\n1085415 2021-04-13 12:37:00\n1121937 2021-04-16 13:20:21\n\nMUTASI VIRTUAL ACCOUNT\n\nKeterangan\n\nPenggantian Uang Persediaan Untuk\nKeperluan Belanja Barang Sesuai SPP\nNomor 00056 Tanggal 12 April 2\n210521301002581000001\n\nTUNAI\n\nDebet\n\nSaldo Awal\n\n0,00\n\n29.957.265,00\n\nTotal Mutasi\n\nSaldo Akhir\n\nCredit\n\n29.956.665,00\n\n0,00\n\n29.957.265,00\n\nRJBANK BRI\n\nMelayani Dengan Setulus Hati\n\nSaldo Channel Klasifikasi\n600,00\n29.957.265,00 SPAN\n0,00 TELLER_CARD\n\n29.956.665,00\n\n0,00\n\nBRI Virtual Dashboard\nLast Update : 03 Mei 2021 Pukul 06:51:03",5
"BUKU PEMBANTU KAS\nTahun Anggaran : (2021)\nKementerian / Lembaga — : (054) BADAN PUSAT STATISTIK\nUnit Organisasi : (01) Badan Pusat Statistik\nProvinsi/Kabupaten/Kota : (15.03) KAB. TAPIN\nSatuan Kerja : (428604) BADAN PUSAT STATISTIK KAB. TAPIN\nDokumen : (01) DIPA\nNomor/Tanggal Dokumen : DIPA-054.01.2.428604/2021 Tanggal : 23-11-2020\nRevisi Ke : 5,00 : 08-07-2021 DIPA-054.01.2.428604/2021 Revisi ke 05\nKPPN : (110) BARABAI\nBulan : Juli 2021\nrancoar Jnoe| . uy J pee D ceom | sapo\nSaldo Awal - - 60.000.000\n01-07-2021 000698 Transaksi UP Nomor Kuitansi 000318 Untuk :Perjalanan 1.120.000 58.880.000\nDinas Dalam Rangka Konsultasi Bidang Statistik Produksi Di\nBPS Provinsi Kalimantan Selatan\n01-07-2021 000699 Transaksi UP Nomor Kuitansi 000319 Untuk :Perjalanan 1.120.000 57.760.000\nDinas Dalam Rangka Konsultasi Bidang Statistik Produksi Di\nBPS Provinsi Kalimantan Selatan\n02-07-2021 000700 Transaksi UP Nomor Kuitansi 000320 Untuk :Pembelian Air 436.000 57.324.000\nMinum Cleo BPS Kabupaten Tapin\n02-07-2021 000701 Transaksi UP Nomor Kuitansi 000321 Untuk :Pengadaan 2.200.000 55.124.000\nRapid Antigen Covid-19 Petugas Survei Pengukuran Tingkat\nKebahagiaan (SPTK) Tahun 2021 BPS Kabupaten Tapin\n05-07-2021 000702 PU Bank 53.074.542 53.074.542 55.124.000\n05-07-2021 000703 Transaksi UP Nomor Kuitansi 000322 Untuk :Biaya 196.950 54,927.050\nPengiriman Dokumen/Cetakan Bulan Mei dan Juni 2021\n",5
"BUKU PEMBANTU KAS\nTahun Anggaran : (2021)\nKementerian / Lembaga : (054) BADAN PUSAT STATISTIK\nUnit Organisasi : (01) Badan Pusat Statistik\nProvinsi/Kabupaten/Kota : (15.03) KAB. TAPIN\nSatuan Kerja : (428604) BADAN PUSAT STATISTIK KAB. TAPIN\nDokumen : (01) DIPA\nNomor/Tanggal Dokumen : DIPA-054.01.2.428604/2021 Tanggal : 23-11-2020\nRevisi Ke : 5,00 : 08-07-2021 DIPA-054.01.2.428604/2021 Revisi ke 05\nKPPN : (110)  BARABAI\nBulan : Juli 2021\nTANGGAL | NO. BIK URAIAN DEBET KREDIT SALDO\n",5
"KEMENTERIAN KEUANGAN REPUBLIK INDONESIA\nDIREKTORAT JENDERAL PERBENDAHARAAN\nKPPN BANDUNG II\n\nNOTA KONFIRMASI PENERIMAAN NEGARA\nCetak Tanggal 03-05-2021\n\n=\n\n1 411121\n\nSco\nO5-APR21\n05-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411121\n09-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411121\n14-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411124\n14-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411124\n19-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411121\n\n022 | 410449 | 19-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411121\n\n000\n\n6\n8\n7\n\n022 | 410449 | 22-APR-21 | BADAN PUSAT STATISTIK KOTA CIM 411121\n\n410449 | 29-APR-21\n\n270,000 | ADA\n1\n\n12,600 | ADA\n\n411121\n\nTOTAL 1,107,320\n\nS OON\n\nontirmasi Penerimaan Negara MPN\n",5
LAPORAN SALDO REKENING\nBADAN PUSAT STATISTIK KAB. MOROWALI\nBULAN : JUNI 2021\n\nKode] = Suratlzin | Suratizin Izin\nNo.| Nomor Rekening Nama Rekening Nama Bank Tanggal Transaksi Saldo Keterangan\n,5
"PT. BANK RAKYAT INDONESIA (PERSERO) Tbk.\n\nJalan Jenderal Sudirman No. 44-46 Jakarta 10210\nTelepon: 021-5758965, 45, 64, 46 Fax. 021-5700914\n\nNama\n\nRekening\n\nPeriode\n\nID Transaksi\n\n1799151\n\n1807692\n\n1807702\n\n1816254\n\n1862860\n\n1862861\n\nBPG 052 BPS MOROWALI\n\n652076372621000\n\nTanggal\n\n2021-06-24\n\n2021-06-24\n\n2021-06-24\n\n2021-06-25\n\n2021-06-29\n\n2021-06-29\n\n01-06-2021 s/d 30-06-2021\n\nJam\n\n09:09:38\n\n13:57:40\n\n13:57:40\n\n10:29:19\n\n15333159\n\n15:33:59\n\nMUTASI VIRTUAL ACCOUNT\n\nKeterangan\n\nPembayaran Belanja Barang berupa\nTransport Pengawasan dan Pengumpulan\nData Kabupaten Morowali Dalam\n210521301005151000001\n\nPenggantian Uang Persediaan untuk\nKeperluan Belanja Barang dalam rangka\nOperasional Kantor Sesuai\n$P210521301005173000001\n\nPenggantian Uang Persediaan untuk\nKeperluan Belanja Barang dalam rangka\nOperasional Kantor Sesuai\n$P210521301005172000001\n\noperasional kantor\n\nPenggantian Uang Persediaan untuk\nKeperluan Belanja Barang dalam rangka\nOperasional Kantor Sesuai\n$P210521301005253000001\n\nPenggantian Uang Persediaan untuk\nKeperluan Belanja Barang dalam rangka\nOperasional Kantor Sesuai\n$P210521301005254000001\n\nDebet\n\nSaldo Awal\n\n44.000.000,00\n\nTotal Mutasi\n\nSaldo Akhir\n\nCredit\n\n4.200.000,00\n\n3.916.000,00\n\n34.550.000,00\n\n24.303.000,00\n\n15.500.061,00\n\n44.000.000,00\n\nSaldo\n\n5.723.960,00\n\n9.639.960,00\n\n44.189.960,00\n\n189.960,00\n\n24.492.960,00\n\n39.993.021,00\n\n82.469.061,00\n\nBANK BRI\n\nMelayani Dengan Setulus Hati\n\nChannel Klasifikasi\n",5
BUKU PEMBANTU KAS\nTahun Anggaran : (202 1)\nKementerian / Lembaga “ (054) BADAN PUSAT STATISTIK\nUnit Organisasi : (01) Badan Pusat Statistik\nProvinsi/Kabupaten/Kota — : (15.03) KAB. TAPIN\nSatuan Kerja : (428604) BADAN PUSAT STATISTIK KAB. TAPIN\nDokumen : (01) DIPA\nNomor/Tanggal Dokumen : DIPA-054.01.2.428604/2021 Tanggal : 23-11-2020\nKPPN : (110)  BARABAI\nBulan : Maret 2021\nmmeenJnoer) — u 1 pee | ee | oaoe |\nSaldo Awal - - 47.119.958\n01-03-2021 000110 Transaksi UP Nomor Kuitansi 000049 Untuk :Pembelian ATK 1.615.000 45.504.958\n,5
BUKU PEMBANTU KAS\nTahun Anggaran : (2021)\nKementerian / Lembaga 7 (054) BADAN PUSAT STATISTIK\nUnit Organisasi : (01) Badan Pusat Statistik\nProvinsi/Kabupaten/Kota : (15.03) KAB. TAPIN\nSatuan Kerja : (428604) BADAN PUSAT STATISTIK KAB. TAPIN\nDokumen “ 1O1) DIPA\nNomor/Tanggal Dokumen : DIPA-054.01.2.428604/2021 Tanggal : 23-11-2020\nKPPN : (110) — BARABAI\nBulan : Maret 2021\nTANGGAL | NO. B/IK URAIAN DEBET KREDIT SALDO\nPerlengkapan Pencacahan Susenas Maret 2021 BPS\nKabupaten Tapin Sesuai BAST No:\n004/BPS6305/PPK/PP-SSN/03/2021 Tanggal 1 Maret 2021\n02-03-2021 000124 Pungut Pajak PPN Nomor Kuitansi 000059 1.554.545 8.530.730\n02-03-2021 000125 Pungut Pajak PPH Pasal 22 Nomor Kuitansi 000059 233.182 8.763.912'\n05-03-2021 000126 SPM LS Bendahara Nomor SP2D 211101301001546 Nomor 14.841.000 23.604.912\nSPM 00026\n05-03-2021 000127 PU Bank 14.841.000 14.841.000 23.604.912|\n05-03-2021 000128 Pembayaran SPM LS Bendahara Nomor SP2D 14.841.000 8.763.912\n211101301001546 Nomor SPM :00026\n05-03-2021 000131 Transaksi UP Nomor Kuitansi 000060 Untuk :Biaya 210.080 8.553.832\nPengiriman Dokumen/Cetakan Bulan Februari 2021\n09-03-2021 000135 Transaksi UP Nomor Kuitansi 000061 Untuk :Pembelian 1.408.000 7.145.832\nMasker Sensi Untuk Pegawai dan PPNPN BPS Kabupaten\nTapin Tahun 2021\n09-03-2021 000136 Transaksi UP Nomor Kuitansi 000062 Untuk :Pembelian 612.000 6.533.832\nMasker KF94 Untuk Pegawai dan PPNPN BPS Kabupaten\nTapin Tahun 2021\n12-03-2021 000138 Transaksi UP Nomor Kuitansi 000064 Untuk :'Langganan Air 95.500 6.438.332\nBulan Februari 2021 Via Kantor Pos Rantau\n12-03-2021 000139 Transaksi UP Nomor Kuitansi 000065 Untuk :'Langganan 36.000 6.402.332\nTelepon Bulan Maret 2021\n12-03-2021 000140 Transaksi UP Nomor Kuitansi 000066 Untuk :'Langganan 1.056.000 5.346.332\nInternet Bulan Maret 2021\n17-03-2021 000141 Transaksi UP Nomor Kuitansi 000067 Untuk :Honor Petugas 2.673.000 2.673.332\nOrganik Pemeriksaan Lapangan Sakernas Semester | Tahun\n2021 BPS Kabupaten Tapin\n,5
"BERITA ACARA PENUTUPAN KAS\n\nPada hari ini Senin tanggal Tiga Puluh Satu bulan Mei tahun dua ribu dua puluh satu kami yang bertanda tangan dibawah ini\n\nNama :  Ir.Bahramsyah\nPangkat / Gol : Pembina Tk I(TV/b)\nJabatan : Kuasa Pengguna Anggaran BPS Kab.Berau\n\nTelah melakukan pemeriksaan kas serta bukti-bukti yang berada dalam Brankas Bendahara Pengeluaran\n\nNama >: M.A\nPangkat / Gol > Penata Muda (III/a)\nJabatan : Bendahara Pengeluaran BPS Kabupaten Berau\n\nBerdasarkan hasil pemeriksaan Kas serta bukti-bukti yang berada dalam Brankas, kami menemui kenyataan sebagai berikut :\n\nI Hasil Pemeriksaan Pembukuan Bendahara :\n\na Uang Kertas Bank, Uang Logam Rp 14.982.400\n\nb ~~ SPM dan alat pembayaran lainnya > Rp -\n\n\u00a2  Saldo Bank - Rp 17.653\n\nd _\u2014_\u2014 Surat Berharga yang diijinkan : Rp .\nSaldo Kas : Rp 15.000.053\nSaldo Buku > Rp 15.000.000\nPerbedaan antara Saldo Kas dan Saldo Buku: Rp (53)\nPenjelasan Perbedaan -\n",5
"Tanggal Penutupan Kas\n\nNama Penutup Kas\n\nTanggal Penutupan Kas yang lalu\nJumlah Sisi Penerimaan\n\nJumlah Sisi Pengeluaran\n\nSaldo Buku (A)\n\nSaldo Kas (B)\n\nSaldo Kas Tunai\n\nTerdiri dari (Perincian B)\n1. Uang Kertas\nLembaran\nLembaran\nLembaran\nLembaran\nLembaran\nLembaran\nLembaran\n\nSub Jumlah\n\n2. Uang Logam\nKepingan\nKepingan\n\nKepingan\n\n3... EK berharga bagian kertas\nyang diijinkan ordonansi, SPM/Wesel.\n\nCek, Saldo Bank, Meterai\ndan lain sebagainya\nJumlah (B)\n\nPerbedaan (A-B)\nPenjelasan Perbedaan\n",5
KEMENTERIAN KEUANGAN REPUBLIK INDONESIA\nDIREKTORAT JENDERAL PERBENDAHARAAN\nKPPNLIWA\n\nNOTA KONFIRMASI PENERIMAAN NEGARA\nCetak Tanggal 31-01-2022\n\nBUKU\n\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n>\nz\no\n_\n\n116\n\n116\n\n116\n\n>\n4\nPas\nm\na\n\n\u2014_\n\n16\n\n\u2014\n\n16 | 410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n116 | 410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n116 | 410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n410398 | 26-OCT-21 | BADAN PUSAT STATISTIK KAB. LAM\n\n6\n\n\u2014\n\u2014\n\nhal : 1 dari 1 halaman\n\nMATA | JUMLAH\n\nUANG| SETOR\n,5
KEMENTERIAN KEUANGAN REPUBLIK INDONESIA\nDIREKTORAT JENDERAL PERBENDAHARAAN\n= KPPN METRO LAMPUNG\n\nVarn\n\n\u2014\n\n\u2014 |\nWwW | fh\n\n\u2014\nBa\n\n\u2014\nU1\n\nNMBof}f\u2014 > ox | ow]\nCO;}Tol;l olinioa\n\nN\nN\n\na3 |\n_\u2014\n\nKPPN | SATKER\n\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 | 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 637106\n126 | 637106\n126 637106\n126 | 637106\n126 637106\n126 | 637106\n\nTANGGAL\n\nBUKU\n\n26-FEB-21\n26-FEB-21\n26-FEB-21\n29-MAR-21\n29-MAR-21\n29-MAR-2%\n29-MAR-21\n29-MAR-21\n29-APR-21\n29-APR-21\n29-APR-21\n29-APR-21\n29-APR-21\n30-JUN-21\n30-JUN-21\n30-JUN-21\n30-JUN-21\n18-AUG-21\n18-AUG-2/\n18-AUG-21\n18-AUG-21\n20-SEP-21\n\nNOTA KONFIRMAS] PENERIMAAN NEGARA\nCetak Tanggal 24-02-2022\n\nNAMA\n\nBADAN PUSAT STATISTIK KAB. LAM\n\nBADAN PUSAT STATISTIK KAB. LAM\n\nBADAN PUSAT STATISTIK KAB. LAM\nBADAN PUSAT STATISTIK KAB. LAM\n\nBADAN PUSAT STATISTIK KAB. LAM\nBADAN PUSAT STATISTIK KAB. LAM\n\nBADAN PUSAT STATISTIK KAB. LAM\n\nNTPN\nNTB\n,5
Tahun Anggaran\n\n> (2021)\nKementerian / Lembaga > (054) BADAN PUSAT STATISTIK\nUnit Organisasi : (01) Badan Pusat Statistik\nProvinsi/Kabupaten/Kota (17.12) KAB. KEP. SIAU TAGULANDANG BIARO\n\nSatuan Kerja\nDokumen\n\nNomor/Tanggal Dokumen\n\nKPPN\n\nBulan : Januari 2021\n\n12-01-2021 000004 SPM UP/TUP Nomor SP2D 210831301000012 Nomor SPM\n\n13-01-2021 000005\n13-01-2021 000006\n\n14-01-2021 000007\n\n18-01-2021 000008\n\n18-01-2021 000009\n\n22-01-2021 000010\n\n28-01-2021 000011\n\n28-01-2021 000012\n\n28-01-2021 000013\n28-01-2021 000014\n28-01-2021 000015\n\n28-01-2021 000016\n\n29-01-2021 000018\n\nTanggal Cetak: 04-02-2021 16:51:12\n\nBUKU PEMBANTU KAS\n\n(689135) BPS KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO\n\n(01) DIPA\nDIPA-054.01.2.689135/2021\n(083) TAHUNA\n\nSaldo Awal\n\n00004\nPU Bank SESUAI DENGAN CEK NO CGA732298\n\nTransaksi UP Nomor Kuitansi 000001 Untuk :BIAYA\nPEMBELIAN AIR BERSIH IS] ULANG\n\nTransaksi UP Nomor Kuitansi 000002 Untuk\n-PENGGANTIAN BIAYA PEMBELIAN 1 BUAH BUKU KAS\nKIK] UNTUK KEPERLUAN PERKANTORAN\n\nTransaksi UP Nomor Kuitansi 000003 Untuk :BIAYA\nPEMBELIAN BAHAN BAKAR MINYAK KENDARAAN\nDINAS RODA EMPAT NOPOL DL 1137 C\n\nTransaksi UP Nomor Kuitansi 000004 Untuk :PEMBELIAN\nBAHAN BAKAR MINYAK UNTUK GENSET\n\nTransaksi UP Nomor Kuitansi 000005 Untuk :BIAYA\nPEMBELIAN AIR BERSIH ISI ULANG\n\nTransaksi UP Nomor Kuitansi 000006 Untuk\n-PENGGANTIAN BIAYA PEMBELIAN MASKER MEDIS\nHOGOME SEBANYAK 20 KOTAK ISI 50 PCS\n\nTransaksi UP Nomor Kuitansi 000007 Untuk :BIAYA\nPEMBUATAN CAP KANTOR BPS KAB KEPL. SITARO\nUNTUK KEPERLUAN SEHARI-HARI PERKANTORAN\n\nTransaksi UP Nomor Kuitansi 000008 Untuk :BIAYA\nPEMBELIAN AIR ISI ULANG\n\nTransaksi UP Nomor Kuitansi 000009 Untuk :BIAYA\nPEMBELIAN AIR AQUA ASLI\n\nTransaksi UP Nomor Kuitansi 000010 Untuk :BIAYA\nPEMELIHARAAN JARINGAN LISTRIK\n\nTransaksi UP Nomor Kuitansi 000011 Untuk\n-PENGGANTIAN BIAYA PENGIRIMAN DOKUMEN (SKP\nPEGAWAI BPS KAB KEPL. SITARO) KE BPS PROVINSI\nSULAWESI! UTARA\n\nTransaksi UP Nomor Kuitansi 000012 Untuk :BIAYA\nPEMBELIAN ALAT-ALAT RUMAH TANGGA KANTOR\nUNTUK KEPERLUAN SEHARI-HARI PERKANTORAN\n,5
BUKU PEMBANTU KAS\n\nTahun Anggaran > (2021)\n\nKementerian / Lembaga > (054) BADAN PUSAT STATISTIK\n\nUnit Organisasi : (01) Badan Pusat Statistik\n\nProvinsi/Kabupaten/Kota : (17.12) KAB. KEP. SIAU TAGULANDANG BIARO\n\nSatuan Kerja : (689135) BPS KABUPATEN KEPULAUAN SIAU TAGULANDANG BIARO\nDokumen > (01) DIPA\n\nNomor/Tanggal Dokumen : DIPA-054.01.2.689135/2021 Tanggal : 23-11-2020\n\nKPPN > (083) TAHUNA\n\nBulan : Januari 2021\n\nTANGGAL | NO. B/K URAIAN DEBET KREDIT SALDO\n,5
